0,2
1,6
1,6
2,10
3,14
5,18
8,22
13,26
21,30
34,34
55,38
89,42
144,46
233,50
377,54
610,58
987,62
1597,66
2584,70
4181,74
6765,78
10946,82
17711,86
28657,90
46368,94
75025,98
121393,102
196418,106
317811,110
514229,114
832040,118
1346269,122
2178309,126
3524578,130
5702887,134
